iter	RMSE
3223	18460.99834
3224	18458.7543
3225	18453.30041
3226	18452.58671
3227	18451.98661
3228	18450.60794
3229	18446.82728
3230	18445.93447
3231	18445.20988
3232	18444.6296
3233	18444.26099
3234	18444.15821
3235	18442.01443
3236	18440.11028
3237	18438.17416
3238	18437.62984
3239	18437.46663
3240	18434.89191
3241	18433.57197
3242	18429.97657
3243	18428.73938
3244	18422.56536
3245	18421.72106
3246	18421.12539
3247	18413.44473
3248	18406.63061
3249	18406.56046
3250	18404.87108
3251	18400.22223
3252	18397.83119
3253	18395.53145
3254	18394.93487
3255	18393.238
3256	18390.94079
3257	18386.52264
3258	18385.46096
3259	18384.23767
3260	18384.06154
3261	18382.0959
3262	18381.89727
3263	18381.07356
3264	18380.21314
3265	18379.69894
3266	18377.34048
3267	18376.44661
3268	18375.82503
3269	18374.92152
3270	18373.74574
3271	18372.84393
3272	18371.95002
3273	18369.79406
3274	18367.89641
3275	18364.5806
3276	18363.21429
3277	18363.06676
3278	18361.68296
3279	18361.18525
3280	18356.64916
3281	18356.03311
3282	18354.59668
3283	18354.29137
3284	18345.72335
3285	18344.15801
3286	18343.28012
3287	18340.95592
3288	18340.38694
3289	18333.60012
3290	18332.39258
3291	18327.75851
3292	18326.14905
3293	18322.95656
3294	18318.70725
3295	18318.55246
3296	18318.37662
3297	18316.82458
3298	18316.74209
3299	18313.56127
3300	18312.97847
3301	18310.64715
3302	18306.93377
3303	18302.58363
3304	18300.59464
3305	18296.90466
3306	18292.47073
3307	18291.57517
3308	18290.87437
3309	18290.21218
3310	18289.66724
3311	18280.18914
3312	18279.62417
3313	18277.40379
3314	18274.17206
3315	18268.16376
3316	18267.88474
3317	18267.08742
3318	18260.57631
3319	18256.88769
3320	18253.78666
3321	18252.40152
3322	18248.15416
3323	18245.1879
3324	18243.68424
3325	18243.12076
3326	18242.60349
3327	18240.7447
3328	18240.63148
3329	18238.12186
3330	18238.01354
3331	18237.45542
3332	18236.26247
3333	18235.28551
3334	18233.97299
3335	18232.38011
3336	18231.88306
3337	18231.00598
3338	18225.79233
3339	18224.55832
3340	18222.73082
3341	18222.09338
3342	18220.80597
3343	18219.86211
3344	18218.83279
3345	18212.13281
3346	18211.71415
3347	18210.34102
3348	18210.26418
3349	18209.68375
3350	18205.14925
3351	18204.73255
3352	18203.89799
3353	18203.47074
3354	18202.53643
3355	18200.2221
3356	18199.77214
3357	18199.7036
3358	18199.43784
3359	18199.26698
3360	18194.72166
3361	18194.01454
3362	18189.74812
3363	18187.39614
3364	18186.64415
3365	18184.44938
3366	18183.89987
3367	18180.80455
3368	18172.89504
3369	18170.98669
3370	18170.29673
3371	18169.75682
3372	18165.63368
3373	18164.84987
3374	18162.94508
3375	18161.29301
3376	18159.75288
3377	18158.97056
3378	18153.74641
3379	18152.89604
3380	18151.59288
3381	18148.4799
3382	18148.22255
3383	18147.80326
3384	18147.736
3385	18147.03062
3386	18146.27386
3387	18145.49898
3388	18142.89482
3389	18140.6645
3390	18140.12448
3391	18137.71281
3392	18135.7812
3393	18132.3399
3394	18131.34907
3395	18129.23081
3396	18128.38295
3397	18127.58061
3398	18124.19506
3399	18121.01539
3400	18120.84922
3401	18120.00849
3402	18119.29656
3403	18118.45697
3404	18118.39133
3405	18116.91602
3406	18116.44422
3407	18116.18733
3408	18115.42394
3409	18115.09517
3410	18110.6166
3411	18104.33422
3412	18100.92761
3413	18099.41058
3414	18098.96742
3415	18097.48027
3416	18094.71911
3417	18093.58358
3418	18093.18266
3419	18091.97825
3420	18091.13266
3421	18090.56966
3422	18089.84492
3423	18089.59106
3424	18088.286
3425	18086.99148
3426	18086.15364
3427	18085.65807
3428	18085.11312
3429	18084.38932
3430	18083.24618
3431	18082.66073
3432	18081.88606
3433	18081.07609
3434	18075.02576
3435	18073.75455
3436	18072.55146
3437	18072.48998
3438	18071.71275
3439	18071.03353
3440	18070.71541
3441	18070.57546
3442	18069.47331
3443	18068.82331
3444	18068.22459
3445	18067.57636
3446	18066.76775
3447	18066.62931
3448	18066.30118
3449	18064.23277
3450	18063.81597
3451	18063.26224
3452	18062.4331
3453	18062.16365
3454	18061.4537
3455	18060.46114
3456	18053.62148
3457	18052.93553
3458	18051.85743
3459	18051.04593
3460	18049.95071
3461	18046.94463
3462	18046.27063
3463	18045.92493
3464	18044.34526
3465	18043.6094
3466	18039.55267
3467	18039.23239
3468	18038.42284
3469	18034.90643
3470	18034.36121
3471	18033.7725
3472	18032.27197
3473	18032.14449
3474	18027.50112
3475	18026.85979
3476	18025.75484
3477	18024.00678
3478	18023.83206
3479	18023.41646
3480	18021.07908
3481	18019.36142
3482	18018.03875
3483	18016.26487
3484	18015.81114
3485	18015.40087
3486	18013.6595
3487	18013.15207
3488	18010.22672
3489	18008.25501
3490	18007.67094
3491	18003.38475
3492	18002.63413
3493	18002.5332
3494	18001.36513
3495	18000.23791
3496	18000.08432
3497	17998.0624
3498	17997.82997
3499	17992.50575
3500	17991.69559
3501	17991.2452
3502	17990.4423
3503	17985.26144
3504	17984.49738
3505	17983.93684
3506	17982.69014
3507	17981.96109
3508	17981.49541
3509	17980.38214
3510	17980.20701
3511	17976.97988
3512	17975.9865
3513	17969.15124
3514	17962.84627
3515	17961.85725
3516	17961.24062
3517	17957.3594
3518	17956.13713
3519	17955.55609
3520	17952.48289
3521	17952.35418
3522	17951.81107
3523	17951.68577
3524	17949.62013
3525	17948.8977
3526	17948.32258
3527	17942.30312
3528	17940.91686
3529	17938.52387
3530	17937.74954
3531	17937.62018
3532	17933.83721
3533	17931.55003
3534	17930.99972
3535	17930.45494
3536	17929.91887
3537	17929.76302
3538	17928.99128
3539	17928.21222
3540	17927.43839
3541	17922.10566
3542	17921.03997
3543	17920.98135
3544	17920.23019
3545	17920.17819
3546	17914.0485
3547	17913.59031
3548	17912.0915
3549	17911.94596
3550	17907.81531
3551	17907.4068
3552	17906.17544
3553	17905.44075
3554	17905.23499
3555	17901.26634
3556	17899.00162
3557	17898.46188
3558	17897.76302
3559	17892.68177
3560	17891.0782
3561	17890.40613
3562	17889.96797
3563	17888.74065
3564	17886.69264
3565	17881.8104
3566	17881.74995
3567	17881.22874
3568	17881.17057
3569	17880.40395
3570	17877.03356
3571	17876.59977
3572	17875.87042
3573	17871.16197
3574	17870.55101
3575	17870.24242
3576	17869.56728
3577	17869.13516
3578	17867.69103
3579	17864.43976
3580	17863.94458
3581	17863.27232
3582	17863.21731
3583	17862.65732
3584	17861.57133
3585	17853.54827
3586	17853.40877
3587	17848.75898
3588	17845.76748
3589	17845.31521
3590	17844.08397
3591	17837.70507
3592	17832.13935
3593	17831.50423
3594	17831.26941
3595	17828.21972
3596	17827.55423
3597	17826.81441
3598	17826.04732
3599	17825.8704
3600	17825.41572
3601	17824.3187
3602	17822.80566
3603	17822.04371
3604	17820.92145
3605	17819.74886
3606	17818.76136
3607	17818.33552
3608	17817.61287
3609	17815.45744
3610	17814.43678
3611	17814.00323
3612	17812.32941
3613	17811.59629
3614	17811.29431
3615	17810.53232
3616	17805.37491
3617	17805.14778
3618	17804.90397
3619	17801.98955
3620	17799.61236
3621	17798.95945
3622	17798.35977
3623	17797.18256
3624	17792.90302
3625	17792.21384
3626	17791.23684
3627	17790.5159
3628	17790.21257
3629	17790.03269
3630	17789.49231
3631	17788.18315
3632	17787.73555
3633	17787.2359
3634	17786.90093
3635	17783.20556
3636	17781.59042
3637	17781.41077
3638	17780.75708
3639	17780.00368
3640	17775.6042
3641	17774.8567
3642	17774.40819
3643	17773.8985
3644	17773.52897
3645	17772.45493
3646	17770.79803
3647	17770.67752
3648	17767.94084
3649	17766.84116
3650	17765.98891
3651	17765.23787
3652	17763.96222
3653	17762.96437
3654	17759.45161
3655	17756.90792
3656	17756.16602
3657	17755.06116
3658	17754.00243
3659	17749.43091
3660	17748.90762
3661	17747.16714
3662	17746.46031
3663	17745.6685
3664	17743.97869
3665	17743.53903
3666	17742.21801
3667	17741.72085
3668	17741.1936
3669	17740.61339
3670	17740.50018
3671	17739.33626
3672	17733.93333
3673	17733.25941
3674	17732.73451
3675	17732.04322
3676	17731.19209
3677	17731.09537
3678	17730.51607
3679	17728.54339
3680	17727.80418
3681	17727.42529
3682	17726.35822
3683	17726.2125
3684	17721.4816
3685	17721.02496
3686	17720.42818
3687	17720.27654
3688	17714.72569
3689	17713.22693
3690	17711.00205
3691	17706.55126
3692	17705.53308
3693	17705.02955
3694	17704.5095
3695	17698.11076
3696	17697.99257
3697	17697.46986
3698	17696.88871
3699	17696.15385
3700	17695.2066
3701	17695.08121
3702	17688.40924
3703	17686.62329
3704	17686.13327
3705	17683.26595
3706	17682.89489
3707	17681.53841
3708	17676.89015
3709	17674.18444
3710	17674.05037
3711	17672.28636
3712	17672.20155
3713	17668.72604
3714	17663.29178
3715	17662.11345
3716	17662.0405
3717	17660.75617
3718	17660.23803
3719	17659.38529
3720	17657.23361
3721	17657.14404
3722	17656.56609
3723	17653.91987
3724	17652.52825
3725	17652.34661
3726	17652.21382
3727	17647.62959
3728	17646.88757
3729	17645.62446
3730	17644.81678
3731	17644.64872
3732	17643.99136
3733	17641.39954
3734	17641.10733
3735	17640.85043
3736	17640.24353
3737	17639.76344
3738	17639.7094
3739	17639.62216
3740	17638.41319
3741	17637.73624
3742	17637.26996
3743	17636.66401
3744	17635.8064
3745	17631.84924
3746	17629.73096
3747	17629.10435
3748	17626.53421
3749	17626.31429
3750	17625.66181
3751	17624.99438
3752	17624.05893
3753	17619.62569
3754	17618.35619
3755	17616.67001
3756	17615.04064
3757	17608.79992
3758	17608.6222
3759	17607.69374
3760	17607.04547
3761	17606.83282
3762	17605.89942
3763	17603.98828
3764	17603.5885
3765	17601.57205
3766	17601.14495
3767	17600.97659
3768	17600.49684
3769	17599.51276
3770	17597.77421
3771	17596.52291
3772	17596.34938
3773	17595.93916
3774	17595.26278
3775	17593.39848
3776	17592.68804
3777	17589.56102
3778	17588.58026
3779	17588.54568
3780	17588.06315
3781	17587.58664
3782	17582.80124
3783	17582.16118
3784	17581.79687
3785	17575.69593
3786	17575.05669
3787	17574.89649
3788	17573.15539
3789	17572.50826
3790	17570.97707
3791	17570.91237
3792	17570.30041
3793	17565.70074
3794	17565.07123
3795	17564.91781
3796	17560.77632
3797	17560.56535
3798	17556.73654
3799	17556.03286
3800	17555.11036
3801	17550.594
3802	17550.38695
3803	17549.72006
3804	17549.67611
3805	17548.8155
3806	17548.5305
3807	17547.8839
3808	17547.23166
3809	17546.57886
3810	17545.99546
3811	17545.79158
3812	17545.58583
3813	17545.19838
3814	17544.56768
3815	17544.36255
3816	17544.2008
3817	17543.57156
3818	17543.3635
3819	17543.21448
3820	17542.71303
3821	17539.36475
3822	17535.11433
3823	17534.02555
3824	17533.94091
3825	17531.24953
3826	17531.04495
3827	17530.84494
3828	17530.80327
3829	17530.17644
3830	17529.55056
3831	17529.34732
3832	17528.70145
3833	17528.28645
3834	17527.77192
3835	17527.69856
3836	17527.23808
3837	17526.64369
3838	17526.57739
3839	17521.18352
3840	17520.00459
3841	17517.78959
3842	17517.64727
3843	17517.44374
3844	17516.7564
3845	17516.43745
3846	17515.58755
3847	17514.59391
3848	17513.92685
3849	17513.28584
3850	17513.12012
3851	17510.26448
3852	17509.61267
3853	17509.49502
3854	17509.29776
3855	17507.56317
3856	17502.48861
3857	17500.91753
3858	17500.24679
3859	17500.02578
3860	17499.6826
3861	17496.74525
3862	17496.49139
3863	17496.17732
3864	17492.42859
3865	17490.19935
3866	17488.48327
3867	17482.72719
3868	17482.3477
3869	17481.9951
3870	17481.9502
3871	17481.71083
3872	17481.03239
3873	17477.7274
3874	17477.34941
3875	17477.28808
3876	17475.744
3877	17473.63654
3878	17473.07663
3879	17472.40123
3880	17470.87556
3881	17470.20155
3882	17469.79164
3883	17469.75237
3884	17468.26021
3885	17467.61237
3886	17466.46645
3887	17465.85936
3888	17465.51203
3889	17465.44773
3890	17460.63694
3891	17460.28319
3892	17453.35878
3893	17449.08466
3894	17448.14547
3895	17447.61557
3896	17447.03871
3897	17446.15548
3898	17445.47909
3899	17444.98772
3900	17444.90293
3901	17444.30223
3902	17443.96379
3903	17443.51677
3904	17443.44796
3905	17443.29693
3906	17441.59932
3907	17439.57323
3908	17439.50788
3909	17438.69931
3910	17438.3908
3911	17436.48741
3912	17434.87826
3913	17434.31483
3914	17433.38832
3915	17433.10892
3916	17432.04114
3917	17428.46752
3918	17427.39471
3919	17427.28324
3920	17425.84392
3921	17425.39415
3922	17425.35938
3923	17425.32016
3924	17424.63986
3925	17424.02188
3926	17423.39694
3927	17422.77307
3928	17422.29854
3929	17419.47172
3930	17419.31913
3931	17416.039
3932	17411.35962
3933	17411.17531
3934	17410.82441
3935	17410.79594
3936	17409.08459
3937	17408.64581
3938	17408.23883
3939	17408.06725
3940	17407.95096
3941	17407.38875
3942	17407.25033
3943	17406.87312
3944	17406.43191
3945	17403.8557
3946	17400.48917
3947	17399.84713
3948	17398.9096
3949	17398.6292
3950	17398.04314
3951	17397.7417
3952	17397.33527
3953	17396.89573
3954	17396.61486
3955	17396.43227
3956	17393.59195
3957	17393.2029
3958	17390.78706
3959	17386.01422
3960	17385.82531
3961	17385.22267
3962	17385.19363
3963	17384.61115
3964	17382.53399
3965	17381.33417
3966	17380.41085
3967	17379.70169
3968	17377.63653
3969	17377.01457
3970	17376.18554
3971	17375.6507
3972	17369.42143
3973	17369.38493
3974	17368.98797
3975	17368.91166
3976	17368.81091
3977	17368.36254
3978	17366.30653
3979	17364.51869
3980	17363.76415
3981	17362.94958
3982	17362.08822
3983	17361.87625
3984	17361.71421
3985	17361.36076
3986	17361.22765
3987	17360.23798
3988	17359.88222
3989	17358.0136
3990	17357.96968
3991	17357.32898
3992	17357.05667
3993	17356.26286
3994	17355.61724
3995	17355.57763
3996	17355.53386
3997	17355.24494
3998	17354.49676
3999	17354.26062
4000	17353.97393
4001	17353.78684
4002	17352.71589
4003	17351.61293
4004	17351.28642
4005	17350.67794
4006	17350.49283
4007	17349.37885
4008	17344.30128
4009	17344.13855
4010	17343.84216
4011	17343.41861
4012	17343.11863
4013	17342.51978
4014	17342.41698
4015	17337.33368
4016	17336.97592
4017	17336.36872
4018	17335.76189
4019	17334.46686
4020	17333.83293
4021	17331.84026
4022	17331.19716
4023	17330.62623
4024	17330.22018
4025	17329.60532
4026	17329.0363
4027	17328.87032
4028	17324.13831
4029	17323.34748
4030	17323.06406
4031	17322.79341
4032	17318.25718
4033	17317.61054
4034	17317.01163
4035	17315.22756
4036	17315.10286
4037	17314.75941
4038	17314.30298
4039	17313.67702
4040	17312.88799
4041	17312.69557
4042	17312.10482
4043	17311.57152
4044	17311.50849
4045	17310.46485
4046	17310.26771
4047	17309.94364
4048	17307.62585
4049	17307.06495
4050	17307.02301
4051	17306.78272
4052	17304.15828
4053	17302.94374
4054	17302.73839
4055	17300.40734
4056	17300.22957
4057	17299.69925
4058	17297.10987
4059	17295.15435
4060	17291.7216
4061	17290.98895
4062	17290.39503
4063	17289.70344
4064	17288.55351
4065	17286.9162
4066	17285.55103
4067	17280.05643
4068	17279.87624
4069	17279.28676
4070	17278.02118
4071	17277.95817
4072	17277.25088
4073	17277.11948
4074	17272.4338
4075	17272.02712
4076	17269.84907
4077	17263.54094
4078	17259.59096
4079	17258.91706
4080	17257.31874
4081	17251.87811
4082	17251.08768
4083	17248.0574
4084	17247.93738
4085	17247.43037
4086	17247.32997
4087	17244.71064
4088	17244.53122
4089	17243.86252
4090	17242.74236
4091	17242.35539
4092	17242.25712
4093	17237.42311
4094	17237.36076
4095	17236.95507
4096	17236.63394
4097	17236.05722
4098	17234.86077
4099	17234.46791
4100	17234.31575
4101	17230.79942
4102	17230.41191
4103	17228.68333
4104	17228.50663
4105	17225.35144
4106	17224.90174
4107	17224.37838
4108	17219.65698
4109	17214.83183
4110	17214.28431
4111	17213.67533
4112	17213.13856
4113	17208.1217
4114	17206.43404
4115	17205.31195
4116	17200.09945
4117	17198.93138
4118	17198.8937
4119	17197.25993
4120	17196.78019
4121	17196.26153
4122	17195.8837
4123	17193.04057
4124	17192.75944
4125	17192.46179
4126	17192.08408
4127	17190.88266
4128	17189.1528
4129	17187.99245
4130	17186.34078
4131	17186.30245
4132	17185.36126
4133	17185.2381
4134	17184.85279
4135	17180.52427
4136	17180.40464
4137	17180.36777
4138	17179.89355
4139	17179.32269
4140	17174.55066
4141	17174.22261
4142	17172.59633
4143	17171.49434
4144	17165.21921
4145	17162.67896
4146	17161.38663
4147	17161.24082
4148	17159.99624
4149	17158.99431
4150	17158.77059
4151	17158.17256
4152	17157.69903
4153	17156.3646
4154	17155.5805
4155	17155.07094
4156	17154.91458
4157	17154.70522
4158	17154.58154
4159	17154.19943
4160	17153.80822
4161	17150.18563
4162	17146.32073
4163	17143.41803
4164	17141.16619
4165	17138.29645
4166	17138.11508
4167	17137.86457
4168	17137.64634
4169	17137.37437
4170	17137.10409
4171	17132.79259
4172	17132.43661
4173	17132.22436
4174	17131.34493
4175	17129.87247
4176	17129.30255
4177	17129.12997
4178	17127.9413
4179	17126.748
4180	17126.01341
4181	17125.90533
4182	17125.15776
4183	17125.07868
4184	17124.2002
4185	17124.02868
4186	17122.47541
4187	17122.3107
4188	17122.09696
4189	17120.85753
4190	17120.26691
4191	17119.87823
4192	17118.93186
4193	17117.03826
4194	17116.25678
4195	17115.61767
4196	17114.67709
4197	17113.23069
4198	17112.10938
4199	17111.66402
4200	17107.0373
4201	17106.59242
4202	17106.00279
4203	17102.34684
4204	17096.27401
4205	17096.11803
4206	17093.2729
4207	17092.87163
4208	17092.34542
4209	17091.41605
4210	17091.00386
4211	17090.76302
4212	17090.62798
4213	17090.12922
4214	17090.04186
4215	17085.21269
4216	17085.17784
4217	17084.68928
4218	17084.19274
4219	17081.0162
4220	17080.22884
4221	17079.84705
4222	17079.50798
4223	17075.27409
4224	17074.64054
4225	17073.93608
4226	17071.27775
4227	17071.1813
4228	17070.34647
4229	17070.25536
4230	17069.94273
4231	17069.21696
4232	17069.04794
4233	17068.15059
4234	17067.78822
4235	17067.7501
4236	17067.33341
4237	17067.22688
4238	17067.06065
4239	17066.56759
4240	17066.37235
4241	17066.02806
4242	17065.9198
4243	17064.18188
4244	17064.09572
4245	17064.05133
4246	17060.22072
4247	17059.46835
4248	17058.88028
4249	17058.84556
4250	17057.41472
4251	17057.08168
4252	17056.94922
4253	17056.57383
4254	17055.83581
4255	17051.55168
4256	17049.5475
4257	17049.32233
4258	17048.75889
4259	17048.03746
4260	17047.54801
4261	17044.75576
4262	17039.8759
4263	17035.72014
4264	17035.34218
4265	17033.72288
4266	17032.89251
4267	17029.40993
4268	17027.07099
4269	17022.8156
4270	17022.31444
4271	17021.80383
4272	17021.44316
4273	17020.95475
4274	17020.55225
4275	17020.17852
4276	17019.94394
4277	17019.78067
4278	17019.19043
4279	17019.13612
4280	17019.03512
4281	17014.93033
4282	17014.44615
4283	17013.40104
4284	17011.92161
4285	17009.16794
4286	17009.1071
4287	17008.81725
4288	17008.71968
4289	17008.68282
4290	17008.39207
4291	17006.08866
4292	17004.74656
4293	17004.24365
4294	17003.33944
4295	17002.09831
4296	17000.26004
4297	17000.07592
4298	16999.91289
4299	16997.65366
4300	16997.49053
4301	16997.21117
4302	16996.32406
4303	16995.82021
4304	16995.31717
4305	16989.83265
4306	16989.35306
4307	16989.06461
4308	16985.27337
4309	16985.1889
4310	16979.89436
4311	16979.53241
4312	16978.63655
4313	16978.60379
4314	16978.45556
4315	16978.29521
4316	16977.17952
4317	16976.80798
4318	16975.97688
4319	16975.81691
4320	16974.70658
4321	16970.95069
4322	16970.78916
4323	16969.80055
4324	16965.63203
4325	16965.57554
4326	16964.99407
4327	16964.42471
4328	16964.15391
4329	16964.07372
4330	16963.51433
4331	16963.27785
4332	16963.08676
4333	16962.61203
4334	16962.36299
4335	16960.69778
4336	16960.43929
4337	16959.64458
4338	16959.51191
4339	16959.01644
4340	16958.88025
4341	16958.54582
4342	16958.42567
4343	16958.25293
4344	16957.67409
4345	16957.50998
4346	16957.22517
4347	16956.99581
4348	16956.49632
4349	16956.46764
4350	16956.43908
4351	16956.30885
4352	16955.20609
4353	16953.79751
4354	16952.25554
4355	16951.05922
4356	16950.60804
4357	16950.31204
4358	16950.22216
4359	16949.1953
4360	16948.43662
4361	16948.10361
4362	16947.68316
4363	16946.87713
4364	16945.69333
4365	16945.55982
4366	16945.46385
4367	16943.98062
4368	16943.49022
4369	16943.00068
4370	16941.33469
4371	16939.5942
4372	16938.37629
4373	16935.68394
4374	16935.33501
4375	16934.86382
4376	16934.01505
4377	16931.36306
4378	16930.61383
4379	16930.47033
4380	16928.04543
4381	16927.57245
4382	16926.83102
4383	16926.67764
4384	16926.59265
4385	16926.34061
4386	16925.63997
4387	16925.38956
4388	16925.14462
4389	16922.01269
4390	16921.93643
4391	16921.48288
4392	16921.04581
4393	16920.91503
4394	16914.66251
4395	16913.95484
4396	16913.87738
4397	16913.66631
4398	16910.77943
4399	16910.42623
4400	16910.38937
4401	16910.29692
4402	16904.56009
4403	16902.37165
4404	16901.62562
4405	16901.33339
4406	16901.11185
4407	16900.80484
4408	16900.44892
4409	16898.61626
4410	16898.54508
4411	16897.75793
4412	16896.75389
4413	16896.29331
4414	16895.89514
4415	16895.2838
4416	16892.4382
4417	16892.14999
4418	16892.05965
4419	16891.92557
4420	16891.48577
4421	16891.40881
4422	16890.22774
4423	16889.68468
4424	16885.87719
4425	16885.33397
4426	16884.86691
4427	16884.58207
4428	16884.07357
4429	16880.73645
4430	16880.58056
4431	16880.28714
4432	16880.25719
4433	16878.92734
4434	16878.02913
4435	16877.28471
4436	16877.12927
4437	16876.81913
4438	16875.98328
4439	16875.73887
4440	16875.5108
4441	16874.44954
4442	16870.94161
4443	16870.7878
4444	16867.14972
4445	16866.60378
4446	16866.49901
4447	16866.38435
4448	16866.14837
4449	16865.63303
4450	16864.4208
4451	16861.63475
4452	16861.20952
4453	16859.63954
4454	16858.16243
4455	16857.44667
4456	16856.76629
4457	16852.62001
4458	16852.39088
4459	16851.94019
4460	16851.79064
4461	16849.99561
4462	16849.52376
4463	16849.46807
4464	16849.31889
4465	16846.95205
4466	16845.78111
4467	16845.02546
4468	16844.99553
4469	16844.64856
4470	16844.46819
4471	16843.99849
4472	16843.65555
4473	16843.55447
4474	16843.40285
4475	16842.9346
4476	16840.70896
4477	16837.971
4478	16837.82313
4479	16837.7384
4480	16830.49213
4481	16830.44011
4482	16829.97231
4483	16828.4973
4484	16827.32926
4485	16826.96425
4486	16826.87923
4487	16826.73216
4488	16826.61087
4489	16820.96959
4490	16820.92599
4491	16820.41453
4492	16819.32195
4493	16817.54271
4494	16817.13693
4495	16815.85202
4496	16815.70283
4497	16814.96885
4498	16814.82221
4499	16814.56538
4500	16814.29677
4501	16812.83618
4502	16811.68334
4503	16808.90022
4504	16808.02877
4505	16807.997
4506	16807.91301
4507	16806.14298
4508	16802.46499
4509	16801.64915
4510	16800.96734
4511	16800.94187
4512	16800.22417
4513	16800.02158
4514	16796.60398
4515	16795.49908
4516	16795.28564
4517	16794.99424
4518	16794.84032
4519	16794.78711
4520	16793.52309
4521	16793.49448
4522	16792.18531
4523	16792.04038
4524	16791.89371
4525	16791.60378
4526	16791.02212
4527	16790.96022
4528	16790.27633
4529	16789.42636
4530	16788.99393
4531	16788.91104
4532	16788.82889
4533	16787.89046
4534	16787.66212
4535	16786.92841
4536	16786.78411
4537	16785.35607
4538	16785.19094
4539	16785.07293
4540	16783.96251
4541	16782.30276
4542	16781.56689
4543	16780.8463
4544	16780.58348
4545	16780.49971
4546	16779.75587
4547	16777.7259
4548	16776.13056
4549	16775.17848
4550	16774.47512
4551	16774.21276
4552	16773.77976
4553	16768.85807
4554	16767.11348
4555	16766.11602
4556	16765.78202
4557	16765.67881
4558	16761.75875
4559	16760.70788
4560	16760.50229
4561	16759.69105
4562	16757.13927
4563	16756.36412
4564	16755.53042
4565	16755.30396
4566	16755.15034
4567	16752.43642
4568	16748.84667
4569	16748.81375
4570	16748.7822
4571	16748.72213
4572	16748.15666
4573	16747.79528
4574	16747.47244
4575	16747.2443
4576	16747.10028
4577	16746.00597
4578	16741.9581
4579	16741.61268
4580	16741.26168
4581	16740.02417
4582	16739.76529
4583	16736.45264
4584	16736.31537
4585	16736.17262
4586	16735.93622
4587	16735.87085
4588	16731.47924
4589	16731.27261
4590	16730.44484
4591	16729.80103
4592	16729.05544
4593	16726.15966
4594	16725.73062
4595	16725.3166
4596	16724.73361
4597	16724.17646
4598	16722.94225
4599	16722.717
4600	16721.14176
4601	16715.53592
4602	16715.08579
4603	16715.05439
4604	16714.78557
4605	16711.36796
4606	16711.3393
4607	16707.86657
4608	16707.78119
4609	16707.47523
4610	16706.79313
4611	16702.10203
4612	16699.83256
4613	16697.66229
4614	16697.58727
4615	16697.39368
4616	16697.2942
4617	16697.2062
4618	16691.85286
4619	16689.82587
4620	16689.66266
4621	16688.37956
4622	16687.90092
4623	16687.72702
4624	16687.16374
4625	16686.75849
4626	16685.02224
4627	16684.03351
4628	16683.94071
4629	16683.61486
4630	16679.01661
4631	16678.74984
4632	16678.55732
4633	16677.41939
4634	16675.96994
4635	16673.70718
4636	16673.56708
4637	16672.33723
4638	16672.18684
4639	16670.70789
4640	16670.56769
4641	16667.34614
4642	16665.89094
4643	16665.50623
4644	16664.75071
4645	16664.18204
4646	16663.46549
4647	16662.31491
4648	16660.0593
4649	16657.64644
4650	16657.41733
4651	16656.45837
4652	16655.88055
4653	16652.50958
4654	16651.468
4655	16650.66019
4656	16649.91369
4657	16649.66125
4658	16647.02832
4659	16645.0291
4660	16641.20411
4661	16641.11697
4662	16640.37387
4663	16638.15032
4664	16637.7007
4665	16637.31052
4666	16636.60695
4667	16636.18925
4668	16635.78799
4669	16635.16083
4670	16633.75862
4671	16633.02414
4672	16632.90674
4673	16632.87706
4674	16632.75231
4675	16632.68576
4676	16632.53084
4677	16632.30415
4678	16632.10927
4679	16627.54345
4680	16627.39582
4681	16627.14634
4682	16625.8152
4683	16624.45705
4684	16624.20695
4685	16619.86004
4686	16619.59855
4687	16619.13492
4688	16618.77114
4689	16617.97297
4690	16617.65835
4691	16617.51618
4692	16617.43199
4693	16616.7127
4694	16616.32102
4695	16613.05393
4696	16608.83484
4697	16608.19894
4698	16608.12281
4699	16607.63566
4700	16606.66602
4701	16601.54809
4702	16601.45567
4703	16601.42379
4704	16600.22276
4705	16599.56016
4706	16596.51687
4707	16592.7588
4708	16591.98369
4709	16591.63713
4710	16591.60536
4711	16591.17396
4712	16591.03993
4713	16590.64247
4714	16590.55055
4715	16590.08171
4716	16588.85619
4717	16588.62384
4718	16587.4525
4719	16587.35026
4720	16587.21671
4721	16586.99677
4722	16586.83467
4723	16584.53989
4724	16583.42497
4725	16583.32411
4726	16582.52586
4727	16580.98148
4728	16580.51221
4729	16580.37946
4730	16579.20511
4731	16578.82306
4732	16578.65782
4733	16578.41392
4734	16577.48328
4735	16576.70103
4736	16573.12344
4737	16572.95279
4738	16571.14972
4739	16571.11807
4740	16570.69298
4741	16569.85664
4742	16567.25204
4743	16566.52543
4744	16566.32207
4745	16565.84585
4746	16564.98656
4747	16560.99639
4748	16560.84989
4749	16559.28733
4750	16559.22025
4751	16558.90784
4752	16558.2567
4753	16558.12261
4754	16557.76156
4755	16557.33463
4756	16557.22663
4757	16557.01926
4758	16556.87765
4759	16553.95889
4760	16553.22958
4761	16551.59375
4762	16551.46322
4763	16551.30553
4764	16551.1152
4765	16550.98323
4766	16550.85149
4767	16550.72087
4768	16550.53209
4769	16549.77056
4770	16548.89592
4771	16546.62409
4772	16546.49042
4773	16546.05042
4774	16545.10272
4775	16544.29025
4776	16544.08886
4777	16543.41033
